p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,Chr,start,end,strand,gene_anno
4.456064040695899e-169,8.261954606202785,0.238,0.001,1.0330938871949372e-164,6,Caacu.v4.16G006790,Chr16,6294834,6298672,-,"cytochrome P450, family 712, subfamily A, polypeptide"
4.5482209137562283e-153,6.373763152718258,0.469,0.022,1.0544595366452439e-148,6,Caacu.v4.12G009720,Chr12,15138095,15140120,-,basic chitinase
3.943719825141952e-145,0.1568361571783713,0.019,0.011,9.143120042609103e-141,6,Caacu.v4.12G009710,Chr12,15131999,15134125,-,basic chitinase
4.715762665713488e-142,5.09450431263047,0.369,0.016,1.0933024164190152e-137,6,Caacu.v4.8G007510,Chr8,8948119,8950102,+,Glycosyl hydrolase family protein with chitinase insertion domain
2.3612799211743634e-138,5.320798145942005,0.656,0.059,5.474391369250644e-134,6,Caacu.v4.8G002120,Chr8,2744747,2745467,+,EG45-like domain containing protein
8.94721208028015e-123,5.161058518659604,0.35,0.018,2.07432164869215e-118,6,Caacu.v4.15G010020,Chr15,14297790,14298583,+,basic pathogenesis-related protein
4.3951772691853596e-120,5.846378046825232,0.231,0.005,1.0189778980879339e-115,6,Caacu.v4.16G007970,Chr16,7735373,7737134,+,"beta-1,3-glucanase"
9.705994131947578e-111,7.224213828856213,0.169,0.002,2.2502376795507264e-106,6,Caacu.v4.18G011310,Chr18,11441913,11445377,+,Lipase class 3-related protein
8.612230153602926e-109,5.5021989618731615,0.887,0.216,1.9966594388113023e-104,6,Caacu.v4.8G002060,Chr8,2560040,2567158,+,plant natriuretic peptide A
4.182445766491666e-107,8.44595636145981,0.138,0.001,9.696582265034278e-103,6,Caacu.v4.12G008530,Chr12,13844604,13845410,-,pumilio
8.571567642548237e-107,6.171553272408739,0.019,0.001,1.987232242248383e-102,6,Caacu.v4.15G010010,Chr15,14294115,14294838,+,basic pathogenesis-related protein
3.5574194096214537e-106,6.258183256082245,0.188,0.003,8.247521159266379e-102,6,Caacu.v4.15G001180,Chr15,1913114,1914671,+,pathogenesis-related
5.5977154899664734e-95,8.030294541716367,0.144,0.001,1.2977743591938271e-90,6,Caacu.v4.2G015360,Chr2,21099612,21106303,-,bZIP transcription factor family protein
3.9056252712835823e-94,4.689250499985627,0.225,0.008,9.054801628943857e-90,6,Caacu.v4.3G001890,Chr3,1664780,1666244,+,Barwin-related endoglucanase
2.2589640732966192e-92,4.24337823209204,0.294,0.018,5.237182307530882e-88,6,Caacu.v4.16G003060,Chr16,3045979,3054459,+,glycosyltransferase family protein
6.297880092788483e-92,6.495730577880012,0.181,0.004,1.4601005207120819e-87,6,Caacu.v4.18G002020,Chr18,1992222,1993735,+,chitinase A
2.851781424149411e-91,4.525520309382897,0.531,0.098,6.611570053747994e-87,6,Caacu.v4.8G002070,Chr8,2581996,2586271,+,EG45-like domain containing protein
4.473734509770901e-91,5.854659562152756,0.206,0.007,1.0371906087452856e-86,6,Caacu.v4.8G010000,Chr8,11730625,11736796,-,Calcium-dependent phosphotriesterase superfamily protein
9.125421665358103e-82,10.473960460562958,0.019,0,2.1156377588966227e-77,6,Caacu.v4.16G006800,Chr16,6306295,6310109,-,"cytochrome P450, family 712, subfamily A, polypeptide"
2.222271897216574e-80,6.337957051420441,0.138,0.002,5.152115166506905e-76,6,Caacu.v4.3G003790,Chr3,3251112,3253065,-,blue-copper-binding protein
8.512172872017716e-79,5.77487836286379,0.162,0.004,1.973462158648587e-74,6,Caacu.v4.5G007860,Chr5,6055610,6058774,+,Sulfite exporter TauE/SafE family protein
1.2787062382089113e-75,5.9851668133390445,0.031,0.001,2.96455254266354e-71,6,Caacu.v4.8G009980,Chr8,11695930,11697837,-,Calcium-dependent phosphotriesterase superfamily protein
4.483337902572091e-75,5.796651244583703,0.206,0.01,1.0394170593323135e-70,6,Caacu.v4.14G009340,Chr14,7704158,7706626,-,Ferritin-like domain containing protein
7.089555129387213e-73,5.9347624754366315,0.131,0.002,1.6436424611971315e-68,6,Caacu.v4.8G008060,Chr8,9439545,9444349,+,homeodomain GLABROUS
1.3766358648398818e-72,6.138046509081269,0.156,0.005,3.1915925890447818e-68,6,Caacu.v4.6G004540,Chr6,4183476,4184713,-,Receptor-like protein kinase-related family protein
2.0031578411901287e-71,4.844912368902441,0.212,0.011,4.644121139015194e-67,6,Caacu.v4.1G022560,Chr1,27858668,27859345,+,osmotin
1.0081002262053795e-70,6.429813649531278,0.112,0.001,2.3371795644345518e-66,6,Caacu.v4.17G003690,Chr17,7627635,7632850,-,MATE efflux family protein
3.389923152316077e-64,5.349535803092705,0.156,0.006,7.859197836329593e-60,6,Caacu.v4.4G020890,Chr4,22333188,22337933,+,beta glucosidase
4.096926859402633e-64,4.775986726151949,0.075,0.003,9.498315230839064e-60,6,Caacu.v4.1G027190,Chr1,31353610,31370676,+,lysophosphatidyl acyltransferase
6.50133702294686e-64,5.697797807576844,0.119,0.002,1.5072699754e-59,6,Caacu.v4.6G005680,Chr6,5149608,5157427,-,glutamate decarboxylase
2.6196933412524476e-63,7.026301474884442,0.094,0.001,6.073497042359674e-59,6,Caacu.v4.7G003680,Chr7,8905604,8909447,+,Aluminium activated malate transporter family protein
2.5815104086954732e-61,6.887294245252845,0.1,0.001,5.984973731519586e-57,6,Caacu.v4.1G000460,Chr1,1139820,1141647,+,alternative oxidase 1B
1.2891730593799812e-56,7.174568042638864,0.094,0.001,2.9888188208665485e-52,6,Caacu.v4.9G006100,Chr9,10578758,10583243,-,Protein kinase family protein with leucine-rich repeat domain
1.8282364455650957e-55,4.690468715857446,0.125,0.004,4.2385833753981177e-51,6,Caacu.v4.11G014440,Chr11,15570811,15572253,-,Copper transport protein family
3.569012905173173e-55,4.995535689257041,0.119,0.004,8.274399519353485e-51,6,Caacu.v4.11G006550,Chr11,8697229,8702927,+,GDSL-like Lipase/Acylhydrolase superfamily protein
4.891870266827405e-55,5.598056632176755,0.106,0.002,1.1341312026612657e-50,6,Caacu.v4.8G009930,Chr8,11660862,11665507,-,strictosidine synthase
5.05807884425329e-53,5.3327102410615606,0.112,0.003,1.1726649992516828e-48,6,Caacu.v4.15G009180,Chr15,13685358,13688032,+,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
5.465223593755788e-53,5.311012756590241,0.112,0.003,1.267057437976342e-48,6,Caacu.v4.1G004700,Chr1,9077718,9085076,+,Remorin family protein
1.6628101599865887e-52,7.504336786057764,0.075,0.001,3.8550590749129075e-48,6,Caacu.v4.8G006160,Chr8,7764331,7765963,+,early nodulin-like protein
5.9414214881212445e-52,6.969339549280163,0.088,0.001,1.3774591578060293e-47,6,Caacu.v4.14G012870,Chr14,14059382,14061793,-,conserved hypothetical protein
1.4641366354848632e-51,3.8749823259736966,0.206,0.017,3.394454375708107e-47,6,Caacu.v4.16G002730,Chr16,2654311,2659589,+,ACT-like superfamily protein
1.4641984612785994e-51,3.776969232972858,0.212,0.018,3.394597712628305e-47,6,Caacu.v4.20G003270,Chr20,2407500,2409176,-,HVA22 homologue E
4.645204708867459e-51,5.175285599297589,0.088,0.003,1.0769442597038318e-46,6,Caacu.v4.16G007890,Chr16,7611067,7621828,-,alpha carbonic anhydrase
2.983418935594762e-49,4.8224939969139236,0.15,0.008,6.916758460282896e-45,6,Caacu.v4.12G002970,Chr12,2763157,2766701,-,Major facilitator superfamily protein
1.4078463503105994e-48,5.539587010810349,0.069,0.002,3.2639509785600937e-44,6,Caacu.v4.13G002050,Chr13,1538696,1540350,-,thaumatin-like protein
7.320340295650851e-47,9.244104006709284,0.062,0,1.6971476941436935e-42,6,Caacu.v4.16G001510,Chr16,1371004,1374714,-,C2H2-type zinc finger family protein
1.2106816760788167e-45,4.002237485067524,0.262,0.033,2.8068443978211285e-41,6,Caacu.v4.13G002060,Chr13,1543123,1544512,-,thaumatin-like protein
1.3327435841766076e-44,5.949764985983005,0.081,0.002,3.0898327255550472e-40,6,Caacu.v4.10G013280,Chr10,16189414,16194921,+,glutathione S-transferase TAU
2.4737963914147134e-44,5.927955392816383,0.088,0.002,5.735249553855871e-40,6,Caacu.v4.21G005630,Chr21,7636424,7640292,+,Adenine nucleotide alpha hydrolases-like superfamily protein
2.6622637520794246e-44,4.145617394704565,0.188,0.017,6.172192282820938e-40,6,Caacu.v4.8G001380,Chr8,1687199,1698088,-,vernalization5/VIN3-like
5.235536437187695e-44,6.621201859341287,0.069,0.001,1.2138067675975953e-39,6,Caacu.v4.11G013350,Chr11,14619457,14627685,+,nitrate transporter 1.5
3.899433321713321e-43,3.1252399365494696,0.075,0.007,9.040446213060164e-39,6,Caacu.v4.12G002990,Chr12,2774176,2777773,-,Major facilitator superfamily protein
9.633944504056909e-43,7.314015512335475,0.062,0.001,2.233533693820554e-38,6,Caacu.v4.8G001870,Chr8,2191416,2195240,-,Glucose-methanol-choline (GMC) oxidoreductase family protein
1.0733120415101652e-42,6.546374710905878,0.069,0.001,2.488366637037167e-38,6,Caacu.v4.3G003800,Chr3,3253929,3255676,-,blue-copper-binding protein
1.877774111518068e-42,5.029038841768447,0.094,0.003,4.353431500143489e-38,6,Caacu.v4.20G004610,Chr20,3474820,3478532,-,MATE efflux family protein
3.7332140862344615e-42,5.418995967602492,0.031,0.001,8.655083537525975e-38,6,Caacu.v4.8G010020,Chr8,11747954,11752786,-,strictosidine synthase
6.776575594018988e-42,9.081012022960099,0.056,0,1.5710812857173621e-37,6,Caacu.v4.3G007960,Chr3,6757304,6760799,+,NAC domain containing protein
3.545994422205438e-41,3.7583998224112785,0.175,0.016,8.221033468441088e-37,6,Caacu.v4.1G009950,Chr1,16503855,16505311,+,hypothetical protein
5.151804970660271e-41,3.6476353322094264,0.144,0.01,1.1943944643978772e-36,6,Caacu.v4.9G012710,Chr9,16307298,16312422,-,Subtilisin-like serine endopeptidase family protein
7.901249274836391e-41,4.413893683225574,0.156,0.012,1.831825631878069e-36,6,Caacu.v4.1G027180,Chr1,31319742,31352802,+,origin recognition complex
5.7677773846476e-40,4.721688887670685,0.05,0.002,1.3372015088566996e-35,6,Caacu.v4.15G009170,Chr15,13675211,13678406,+,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
3.934050830777965e-38,5.891946260583442,0.069,0.001,9.120703446075634e-34,6,Caacu.v4.6G002200,Chr6,2078323,2082123,-,O-methyltransferase
6.632416152551895e-38,7.485119446427413,0.056,0.001,1.5376593608076313e-33,6,Caacu.v4.11G006040,Chr11,8074808,8077065,-,WRKY DNA-binding protein
2.945845257616095e-36,5.8373416064688834,0.062,0.001,6.829647645257154e-32,6,Caacu.v4.16G002200,Chr16,1963307,1970167,+,Seven transmembrane MLO family protein
8.951192251862416e-36,5.697970639770982,0.069,0.002,2.0752444116717825e-31,6,Caacu.v4.11G014880,Chr11,15913384,15919861,-,CBS domain-containing protein with a domain of unknown function (DUF21)
9.929760343643037e-36,5.463412460821724,0.069,0.002,2.3021156380702015e-31,6,Caacu.v4.10G014760,Chr10,17429043,17434181,-,homeobox protein
6.958030552595204e-35,3.1353277335752563,0.244,0.037,1.613149803313672e-30,6,Caacu.v4.7G004920,Chr7,10554492,10572167,+,homolog of histone chaperone HIRA
7.609799951350561e-34,5.019714920165409,0.081,0.005,1.764256020721114e-29,6,Caacu.v4.15G009150,Chr15,13657127,13661080,+,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
4.7436252875742154e-33,6.230494681527524,0.05,0.001,1.0997620866712062e-28,6,Caacu.v4.1G019500,Chr1,25038556,25050082,-,RING/FYVE/PHD zinc finger superfamily protein
9.445719657054906e-32,3.2487649885839627,0.244,0.041,2.1898956452916093e-27,6,Caacu.v4.5G002030,Chr5,1438475,1443194,+,Remorin family protein
9.997354435373522e-32,5.691883722319895,0.056,0.001,2.3177866522969974e-27,6,Caacu.v4.16G001690,Chr16,1504256,1507945,-,alpha/beta-Hydrolases superfamily protein
1.0149094895587156e-31,11.234315557525198,0.019,0,2.3529661605929263e-27,6,Caacu.v4.16G003030,Chr16,3001542,3003363,+,glycosyltransferase family protein
1.0149159202721501e-31,11.825056701294033,0.038,0,2.3529810695589527e-27,6,Caacu.v4.13G001200,Chr13,913961,915915,+,hypothetical protein
1.0952135235867507e-31,5.201041629700535,0.069,0.002,2.539143033083523e-27,6,Caacu.v4.10G015040,Chr10,17674785,17678454,+,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein"
1.3087104455177121e-31,5.259813725366848,0.094,0.005,3.0341142968882637e-27,6,Caacu.v4.2G021740,Chr2,27051839,27053981,-,PAR1 protein
1.9758173676099413e-30,3.9957384776987674,0.044,0.004,4.580734985066888e-26,6,Caacu.v4.16G003040,Chr16,3007421,3009686,+,glycosyltransferase family protein
6.420374469251592e-30,6.945315023215863,0.05,0.001,1.4884996169512891e-25,6,Caacu.v4.7G004900,Chr7,10546274,10551539,+,Subtilisin-like serine endopeptidase family protein
6.826577980788274e-30,5.8707124203770995,0.206,0.032,1.5826738390659533e-25,6,Caacu.v4.6G003690,Chr6,3483477,3485513,+,Pollen Ole e 1 allergen and extensin family protein
8.873904658007503e-30,4.093041357302629,0.131,0.012,2.0573260559124595e-25,6,Caacu.v4.19G008960,Chr19,12007921,12018833,-,cysteine-rich RLK (RECEPTOR-like protein kinase)
1.0257007030283543e-29,3.8941473403842535,0.112,0.009,2.377984509900937e-25,6,Caacu.v4.4G007390,Chr4,11620734,11623178,-,Protein kinase superfamily protein
2.589977619737345e-29,4.742144640979485,0.075,0.003,6.00460411359906e-25,6,Caacu.v4.3G006660,Chr3,5561671,5567569,-,"nuclear factor Y, subunit A3"
2.645522911194391e-29,4.903886253200606,0.075,0.003,6.133380317313077e-25,6,Caacu.v4.18G000070,Chr18,66617,68338,-,phloem protein 2-B1
3.8317951109985453e-29,3.5661693162875103,0.119,0.01,8.883633785339028e-25,6,Caacu.v4.10G007170,Chr10,9443111,9444710,+,alpha/beta-Hydrolases superfamily protein
1.3979277676356592e-28,4.029989534151781,0.094,0.006,3.2409557364865124e-24,6,Caacu.v4.10G001950,Chr10,2060153,2082837,+,Leucine-rich repeat transmembrane protein kinase
2.7059071789616836e-28,6.671551334889451,0.044,0.001,6.2733752037047674e-24,6,Caacu.v4.9G006020,Chr9,10516121,10516444,+,hypothetical protein
1.0462604541828794e-27,3.3887344219492093,0.138,0.015,2.4256502369775876e-23,6,Caacu.v4.1G013630,Chr1,19920023,19953652,-,ubiquitin-specific protease
1.0849222856893523e-27,5.094450207513113,0.062,0.002,2.5152838271421942e-23,6,Caacu.v4.1G018550,Chr1,24253187,24257386,+,pinoresinol reductase
2.889664536469376e-27,5.648162179085375,0.05,0.001,6.699398261350601e-23,6,Caacu.v4.6G006500,Chr6,5791629,5793894,-,F-box family protein
4.6529231942077596e-27,7.009449127819314,0.019,0,1.078733713345127e-22,6,Caacu.v4.9G013470,Chr9,16848464,16849297,-,hypothetical protein
8.633709013141895e-27,3.8038650753617524,0.125,0.013,2.001639097606817e-22,6,Caacu.v4.16G002830,Chr16,2753134,2758120,-,hypothetical protein
1.0544356968585251e-26,10.931434356771016,0.031,0,2.4446037195968048e-22,6,Caacu.v4.12G002900,Chr12,2645807,2647004,+,Matrixin family protein
1.8715853514238583e-26,2.90549752772398,0.25,0.051,4.339083478741073e-22,6,Caacu.v4.21G006020,Chr21,7975381,7980130,+,Aluminium activated malate transporter family protein
2.0047421000675172e-26,4.302707227162477,0.088,0.005,4.647794084796532e-22,6,Caacu.v4.5G002020,Chr5,1427554,1433027,-,downstream target of AGL15
2.1685715414855163e-26,4.075365654479376,0.088,0.006,5.027616261780021e-22,6,Caacu.v4.16G003250,Chr16,3226970,3232391,-,RING/U-box superfamily protein
8.642544480570526e-26,3.489620806294848,0.119,0.012,2.003687512375471e-21,6,Caacu.v4.1G014800,Chr1,20944741,20950600,-,Eukaryotic aspartyl protease family protein
9.786035375319302e-26,4.26452424670189,0.106,0.009,2.2687944414140267e-21,6,Caacu.v4.3G013910,Chr3,12127073,12129782,+,GDSL-like Lipase/Acylhydrolase superfamily protein
1.0507247830761413e-25,2.81048609208298,0.212,0.038,2.436000337083726e-21,6,Caacu.v4.9G006220,Chr9,10694161,10696833,+,Peroxidase superfamily protein
2.1092852654171925e-25,5.087901657839542,0.056,0.002,4.890166959343219e-21,6,Caacu.v4.10G014750,Chr10,17423625,17426048,-,conserved hypothetical protein
2.359665260642683e-25,7.395708118355274,0.044,0.001,5.470647940273996e-21,6,Caacu.v4.14G010150,Chr14,8970478,8973173,+,Pectin lyase-like superfamily protein
2.6417213204201016e-25,5.507177644595475,0.044,0.001,6.124566709261963e-21,6,Caacu.v4.15G005400,Chr15,10157842,10159888,-,hypothetical protein
1.4694713640267677e-24,4.581966534312744,0.069,0.004,3.406822410359658e-20,6,Caacu.v4.4G004840,Chr4,8766991,8776189,-,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
9.15685413933461e-24,4.026449514589741,0.1,0.009,2.122925063663336e-19,6,Caacu.v4.15G012390,Chr15,16113214,16119765,+,Protein of unknown function (DUF1624)
9.886271002026245e-24,4.226664538818207,0.075,0.005,2.2920330691097646e-19,6,Caacu.v4.15G008410,Chr15,13063129,13067649,-,actin
1.4118722019878135e-23,7.414279677852894,0.038,0.001,3.273284513088547e-19,6,Caacu.v4.13G006210,Chr13,5060626,5066524,+,beta glucosidase
3.76796461170922e-23,5.4422970836419156,0.05,0.002,8.735649155786655e-19,6,Caacu.v4.11G006630,Chr11,8808068,8810873,+,heat shock transcription factor  A4A
4.0412786585881686e-23,4.999836741411952,0.05,0.002,9.36930044207081e-19,6,Caacu.v4.3G006190,Chr3,5181242,5193937,+,beta-galactosidase
6.117409584169358e-23,6.329776217099962,0.044,0.001,1.4182602379938241e-18,6,Caacu.v4.8G010010,Chr8,11743073,11745604,+,strictosidine synthase
6.565765809705437e-23,5.717843510621073,0.044,0.001,1.5222071453221083e-18,6,Caacu.v4.5G004490,Chr5,3515299,3517637,+,xyloglucan endotransglucosylase/hydrolase
6.617548617425341e-23,5.4764046521713645,0.044,0.001,1.534212471463891e-18,6,Caacu.v4.8G013500,Chr8,14930838,14933051,+,myb domain protein
3.1862487199289866e-22,4.215762983191485,0.062,0.003,7.386999032283362e-18,6,Caacu.v4.2G029060,Chr2,33031039,33033806,-,alpha/beta-Hydrolases superfamily protein
5.206375537248289e-22,2.7874216583011817,0.175,0.03,1.2070461045556433e-17,6,Caacu.v4.15G005820,Chr15,10470322,10480913,-,thioredoxin family protein
1.1106381798108527e-21,11.789888833052473,0.025,0,2.574903556073481e-17,6,Caacu.v4.12G008450,Chr12,13799559,13800431,-,syntaxin of plants
1.736211714485189e-21,5.124998396744937,0.05,0.002,4.0252332388624624e-17,6,Caacu.v4.2G024310,Chr2,29241659,29254882,-,HMG (high mobility group) box protein with ARID/BRIGHT DNA-binding domain
6.73383786090648e-21,5.371629449222927,0.038,0.001,1.5611729696725583e-16,6,Caacu.v4.17G002550,Chr17,5452182,5453485,+,"beta-1,3-glucanase"
6.855557204158936e-21,5.645406778956021,0.044,0.001,1.5893923822122078e-16,6,Caacu.v4.9G006670,Chr9,11171571,11181279,-,laccase
3.3870971627750035e-20,5.191619096723063,0.062,0.003,7.852646062177568e-16,6,Caacu.v4.6G009510,Chr6,8659322,8660206,+,Copper transport protein family
8.972672480100117e-20,3.8994250042485237,0.075,0.006,2.080224387786411e-15,6,Caacu.v4.8G006470,Chr8,8130696,8133535,-,heptahelical transmembrane protein1
9.077598619595543e-20,3.9872093811313345,0.069,0.005,2.1045504639670306e-15,6,Caacu.v4.3G012190,Chr3,10344659,10353651,-,Plant protein of unknown function (DUF641)
3.3248795879695593e-19,5.444278563785412,0.044,0.002,7.708400836748626e-15,6,Caacu.v4.15G002740,Chr15,4871202,4874704,-,zinc transporter 10 precursor
3.4135934831152317e-19,5.180023681740229,0.044,0.002,7.914075131254353e-15,6,Caacu.v4.19G010460,Chr19,13126933,13128057,+,hypothetical protein
3.4816597999877465e-19,4.932548961205298,0.044,0.002,8.071880080291591e-15,6,Caacu.v4.10G001970,Chr10,2089082,2095648,-,potassium transporter
3.8679670323787917e-19,4.3539705281622725,0.044,0.001,8.967494767866991e-15,6,Caacu.v4.9G004360,Chr9,8597584,8601494,+,Eukaryotic aspartyl protease family protein
6.250163498602141e-19,6.483872941753438,0.031,0.001,1.4490379055159204e-14,6,Caacu.v4.1G033340,Chr1,36119825,36120512,+,hypothetical protein
6.534407148463966e-19,5.347494510974823,0.031,0.001,1.5149369532998857e-14,6,Caacu.v4.17G002880,Chr17,6180098,6181987,+,Glycosyl hydrolase superfamily protein
6.592769542140177e-19,4.86961254649471,0.031,0.001,1.5284676906497787e-14,6,Caacu.v4.1G021180,Chr1,26673235,26677801,+,nitrate transporter 1.1
9.298298527721743e-19,2.6936570769961365,0.125,0.018,2.155717530667009e-14,6,Caacu.v4.5G005670,Chr5,4425160,4425921,-,conserved hypothetical protein
9.594007341658665e-19,4.33549198440824,0.05,0.002,2.224274662090145e-14,6,Caacu.v4.3G018630,Chr3,19823525,19827278,-,MATE efflux family protein
1.015520360728025e-18,4.053835622757296,0.05,0.002,2.354382404311853e-14,6,Caacu.v4.14G000280,Chr14,229030,235240,+,O-fucosyltransferase family protein
1.2276886528857066e-18,2.651695402870874,0.119,0.017,2.846273372850222e-14,6,Caacu.v4.11G009070,Chr11,11279737,11284902,+,myosin
1.9485315425265008e-18,2.3642457295414094,0.231,0.059,4.5174755281934395e-14,6,Caacu.v4.10G000960,Chr10,1140612,1143870,-,Acyl-CoA N-acyltransferases (NAT) superfamily protein
2.8502503638666095e-18,1.8854528185590467,0.362,0.127,6.608020443588347e-14,6,Caacu.v4.18G006580,Chr18,5527132,5529725,+,plasma membrane intrinsic protein 1;4
4.963299595826835e-18,3.1482274266735546,0.106,0.014,1.1506913782964934e-13,6,Caacu.v4.2G008540,Chr2,6883858,6890142,-,"Clathrin, heavy chain"
5.90300397668869e-18,4.785211840891991,0.056,0.004,1.368552441955506e-13,6,Caacu.v4.12G011890,Chr12,16917474,16917840,-,Methyltransferase-related protein
6.8028499473179605e-18,4.057590537878189,0.081,0.008,1.577172731786196e-13,6,Caacu.v4.6G002440,Chr6,2351214,2360017,+,acyl-CoA oxidase
9.914036744900953e-18,4.906249962732929,0.044,0.002,2.2984702789378366e-13,6,Caacu.v4.2G026140,Chr2,30656625,30670920,+,long-chain acyl-CoA synthetase
1.0992994487766951e-17,4.164610944436964,0.044,0.002,2.54861584204389e-13,6,Caacu.v4.5G007410,Chr5,5707192,5711525,-,conserved hypothetical protein
2.0511178982656593e-17,3.9574404370312792,0.075,0.007,4.755311735339105e-13,6,Caacu.v4.16G003230,Chr16,3224157,3226357,+,"cytochrome P450, family 77, subfamily A, polypeptide"
2.616817333458181e-17,5.864122508798294,0.025,0,6.066829305889447e-13,6,Caacu.v4.17G008220,Chr17,12730902,12738055,-,Seven transmembrane MLO family protein
2.6432011209577532e-17,4.187527066113071,0.013,0,6.127997478828455e-13,6,Caacu.v4.2G027370,Chr2,31623157,31624267,+,"Serine protease inhibitor, potato inhibitor I-type family protein"
3.46671578241789e-17,2.7519717439123044,0.131,0.022,8.037233869957636e-13,6,Caacu.v4.8G007100,Chr8,8634680,8636868,-,RING/U-box superfamily protein
7.1536388034578455e-17,4.927548681715876,0.038,0.001,1.6584996201936669e-12,6,Caacu.v4.19G010450,Chr19,13123551,13126714,+,hypothetical protein
1.199370118260734e-16,11.434524746778473,0.019,0,2.7806196821756857e-12,6,Caacu.v4.7G013830,Chr7,18686085,18688257,+,calmodulin
1.199370118260734e-16,10.824998522294017,0.019,0,2.7806196821756857e-12,6,Caacu.v4.12G007330,Chr12,12471613,12475627,-,methyl esterase
1.199370118260734e-16,10.191109403335268,0.019,0,2.7806196821756857e-12,6,Caacu.v4.12G011190,Chr12,16351640,16353548,-,PAR1 protein
1.199370118260734e-16,10.593248293881658,0.019,0,2.7806196821756857e-12,6,Caacu.v4.18G003030,Chr18,2684807,2687102,+,SNARE-like superfamily protein
1.199370118260734e-16,10.148585976997273,0.019,0,2.7806196821756857e-12,6,Caacu.v4.17G006490,Chr17,10938100,10947048,+,bZIP transcription factor family protein
1.2740141428079463e-16,4.328739524584995,0.05,0.003,2.9536743886859427e-12,6,Caacu.v4.1G033990,Chr1,36563784,36567348,-,Glycoprotein membrane precursor GPI-anchored
1.760927767905223e-16,5.1255107916493765,0.031,0.001,4.082534937111469e-12,6,Caacu.v4.18G009520,Chr18,8512823,8518834,-,Calcium-dependent lipid-binding (CaLB domain) family protein
1.8022318596574582e-16,4.500327350842057,0.019,0.001,4.178294343429851e-12,6,Caacu.v4.12G002930,Chr12,2727179,2728425,+,Matrixin family protein
1.8444929403894543e-16,4.175795747221798,0.031,0.001,4.2762724329989105e-12,6,Caacu.v4.17G005910,Chr17,10534995,10538067,-,hypothetical protein
2.0580008008986094e-16,3.8684930321873154,0.044,0.002,4.771269056803336e-12,6,Caacu.v4.17G005080,Chr17,9392325,9393286,+,Kunitz family trypsin and protease inhibitor protein
2.6879411687939137e-16,4.36096699922671,0.056,0.004,6.231722805731809e-12,6,Caacu.v4.1G023570,Chr1,28590957,28593085,+,Heavy metal transport/detoxification superfamily protein 
3.364928247658977e-16,4.8798034406433155,0.212,0.058,7.801249649372571e-12,6,Caacu.v4.3G015850,Chr3,14429683,14430485,-,hypothetical protein
8.010100716832901e-16,2.6598078692640286,0.106,0.016,1.85706175019054e-11,6,Caacu.v4.11G014320,Chr11,15492834,15496904,-,RHOMBOID-like
1.0742483861902043e-15,3.3290576938888647,0.112,0.018,2.4905374585433695e-11,6,Caacu.v4.12G011520,Chr12,16619672,16623620,-,glycerol-3-phosphate acyltransferase
1.1010230446341665e-15,4.222525292969935,0.044,0.002,2.5526118266798514e-11,6,Caacu.v4.16G008930,Chr16,8865027,8876785,+,NB-ARC domain-containing disease resistance protein
2.3325632213188985e-15,3.748117122612563,0.038,0.002,5.4078145723057344e-11,6,Caacu.v4.11G007000,Chr11,9178408,9186179,+,myb-like HTH transcriptional regulator family protein
5.234471084663309e-15,3.2651738200179867,0.1,0.015,1.2135597762683417e-10,6,Caacu.v4.5G010300,Chr5,8308999,8313292,-,TRICHOME BIREFRINGENCE-LIKE
7.743289814819271e-15,3.570223437327606,0.05,0.004,1.7952043106676998e-10,6,Caacu.v4.3G009940,Chr3,8354762,8361852,-,RNI-like superfamily protein
1.441013262536202e-14,3.635863377407115,0.013,0.001,3.3408451478639307e-10,6,Caacu.v4.15G010030,Chr15,14302279,14303119,-,basic pathogenesis-related protein
2.1064261404515033e-14,6.245688844079431,0.025,0.001,4.883538364022765e-10,6,Caacu.v4.2G000360,Chr2,293030,296812,-,RAD-like
2.1239784419571586e-14,5.837346657810577,0.025,0.001,4.924231619833477e-10,6,Caacu.v4.21G003580,Chr21,5311131,5319527,+,MAC/Perforin domain-containing protein
2.159515765982859e-14,5.158127163130598,0.025,0.001,5.00662135185466e-10,6,Caacu.v4.2G013550,Chr2,18532294,18538181,-,strictosidine synthase-like
2.159515765982859e-14,5.436278268395697,0.025,0.001,5.00662135185466e-10,6,Caacu.v4.9G002500,Chr9,6301716,6305694,+,"cytochrome P450, family 81, subfamily D, polypeptide"
3.7993010003800225e-14,2.7295998258786778,0.019,0.004,8.808299439281044e-10,6,Caacu.v4.16G002810,Chr16,2729427,2737138,-,cell division cycle protein 48-related / CDC48-related
3.871393367657716e-14,4.034751627573008,0.038,0.002,8.97543838357765e-10,6,Caacu.v4.20G007290,Chr20,6492787,6495593,-,GRAM domain-containing protein / ABA-responsive protein-related
4.003328140182321e-14,4.505202502577559,0.038,0.002,9.281315960198694e-10,6,Caacu.v4.18G012890,Chr18,12929244,12931353,-,PLATZ transcription factor family protein
